latitude,longitude,acq_date,PREDICTED
37.5423,-119.7548,8/3/2018,65.51490446
37.7493,-119.8802,8/3/2018,74.99280262
37.7558,-119.8471,8/3/2018,62.14111787
37.7509,-119.8944,8/3/2018,67.05384814
37.7575,-119.8623,8/3/2018,76.86446584
37.7591,-119.8769,8/3/2018,77.23384964
37.7607,-119.8912,8/3/2018,88.6968012
37.7674,-119.8599,8/3/2018,72.40847762
37.7657,-119.8452,8/3/2018,75.15714058
37.6518,-119.7299,8/3/2018,93.00858326
37.5953,-119.689,8/3/2018,72.27525351
37.7476,-119.8648,8/3/2018,82.1690648
37.7394,-119.8827,8/3/2018,73.10189901
37.5346,-119.6867,8/3/2018,86.29117047
37.5773,-119.708,8/3/2018,77.15280534
37.6736,-119.7437,8/3/2018,80.19141339
37.533,-119.6731,8/3/2018,75.46176889
37.7458,-119.8491,8/3/2018,75.70716308
37.6418,-119.7305,8/3/2018,76.11638167
37.6618,-119.7288,8/3/2018,86.82643895
37.5873,-119.7067,8/3/2018,64.81356354
37.7561,-119.8521,8/3/2018,71.11204433
37.7577,-119.8591,8/3/2018,76.89144881
37.7553,-119.8458,8/3/2018,66.98284649
37.7509,-119.8803,8/3/2018,79.26287517
37.7535,-119.8946,8/3/2018,86.09967333
37.7585,-119.8651,8/3/2018,80.55544742
37.761,-119.879,8/3/2018,75.78407852
37.7602,-119.8726,8/3/2018,81.47429131
37.7652,-119.8432,8/3/2018,87.652486
37.7676,-119.8567,8/3/2018,82.10728374
37.7628,-119.8866,8/3/2018,58.60828964
37.6419,-119.7366,8/3/2018,69.83015545
37.741,-119.8822,8/3/2018,80.56241269
37.6613,-119.7292,8/3/2018,83.18698032
37.6758,-119.7513,8/3/2018,64.9293394
37.6516,-119.7328,8/3/2018,80.8348072
37.7463,-119.8545,8/3/2018,73.60952665
37.7387,-119.8696,8/3/2018,62.57118709
37.7485,-119.867,8/3/2018,72.51941046
37.7586,-119.9231,8/3/2018,75.12565973
37.756,-119.9089,8/3/2018,84.3063077
37.6053,-119.7047,8/3/2018,83.53229761
37.6491,-119.7196,8/3/2018,72.39920996
37.5882,-119.7256,8/3/2018,78.18577852
37.5328,-119.7038,8/3/2018,70.6723165
37.5301,-119.6887,8/3/2018,76.03361259
37.5756,-119.7139,8/3/2018,76.48571541
37.7449,-119.9063,8/3/2018,72.83608343
37.75,-119.9191,8/3/2018,77.69967866
37.7533,-119.9016,8/3/2018,88.32501381
37.5557,-119.7241,8/3/2018,65.3458547
37.6209,-119.7526,8/3/2018,65.64832853
37.5391,-119.7532,8/3/2018,72.49088807
37.6061,-119.7144,8/3/2018,79.71255654
37.5929,-119.7255,8/3/2018,76.11934553
37.587,-119.7342,8/3/2018,76.63580126
37.5896,-119.7201,8/3/2018,74.31425346
37.5793,-119.7162,8/3/2018,75.28894315
37.6488,-119.7225,8/3/2018,70.4323653
37.5354,-119.7727,8/3/2018,66.83621244
37.5287,-119.7495,8/3/2018,73.31646345
37.5321,-119.7315,8/3/2018,69.48756845
37.5349,-119.7168,8/3/2018,75.61040287
37.6589,-119.7274,8/3/2018,80.58690155
37.7495,-119.9405,8/3/2018,65.93955568
37.6096,-119.6963,8/3/2018,67.29845828
37.603,-119.7078,8/3/2018,85.62710769
37.7526,-119.9242,8/3/2018,81.44330991
37.5426,-119.7347,8/3/2018,72.12499352
37.756,-119.9071,8/3/2018,68.34668528
37.7553,-119.8527,8/3/2018,81.35482375
37.7565,-119.8845,8/3/2018,84.89477079
37.7483,-119.8892,8/3/2018,82.6704641
37.7456,-119.8835,8/3/2018,91.1108048
37.7631,-119.8494,8/3/2018,75.71556173
37.7517,-119.8715,8/3/2018,85.25991913
37.7597,-119.8672,8/3/2018,86.3808144
37.6796,-119.7634,8/3/2018,96.21180078
37.6867,-119.7559,8/3/2018,99.99799275
37.5272,-119.6992,8/3/2018,110.6245286
37.6832,-119.7448,8/3/2018,93.56362742
37.6457,-119.7389,8/3/2018,71.71320186
37.666,-119.7482,8/3/2018,75.22637464
37.6906,-119.7637,8/3/2018,81.52393352
37.7351,-119.8799,8/3/2018,78.36403158
37.6791,-119.7377,8/3/2018,79.48945828
37.732,-119.8966,8/3/2018,72.50654027
37.7387,-119.861,8/3/2018,77.32092846
37.6352,-119.7359,8/3/2018,68.24392755
37.6759,-119.7546,8/3/2018,103.6929086
37.5301,-119.6842,8/3/2018,77.28448915
37.6833,-119.7742,8/3/2018,88.07906486
37.7491,-119.8648,8/3/2018,94.59032109
37.7439,-119.8831,8/4/2018,87.55115025
37.7453,-119.8712,8/4/2018,69.95759271
37.7546,-119.8735,8/4/2018,86.54687652
37.7561,-119.8616,8/4/2018,75.45121158
37.7575,-119.8498,8/4/2018,97.02411349
37.7424,-119.8953,8/4/2018,74.74358575
37.759,-119.8373,8/4/2018,65.55118349
37.7669,-119.8515,8/4/2018,67.99513719
37.7531,-119.8857,8/4/2018,97.30622696
37.7654,-119.8638,8/4/2018,66.22805232
37.6715,-119.7225,8/4/2018,105.5689835
37.6905,-119.7246,8/4/2018,61.47033738
37.5499,-119.7331,8/4/2018,72.76809965
37.5285,-119.7089,8/4/2018,64.85586552
37.5379,-119.7105,8/4/2018,79.54250028
37.5362,-119.724,8/4/2018,72.74785108
37.5346,-119.7371,8/4/2018,71.37851603
37.5609,-119.7213,8/4/2018,66.18865216
37.5593,-119.7344,8/4/2018,65.75968457
37.6017,-119.7024,8/4/2018,72.88906665
37.6111,-119.7043,8/4/2018,77.36195819
37.6446,-119.7058,8/4/2018,65.1506588
37.6554,-119.6956,8/4/2018,70.66679747
37.654,-119.7076,8/4/2018,115.1871402
37.6525,-119.7197,8/4/2018,96.96079968
37.6648,-119.6976,8/4/2018,90.27774224
37.6634,-119.7093,8/4/2018,123.2557781
37.662,-119.721,8/4/2018,104.3424306
37.5389,-119.7442,8/4/2018,68.04739479
37.7563,-119.9379,8/4/2018,83.78133382
37.7579,-119.9254,8/4/2018,114.0140397
37.5483,-119.7463,8/4/2018,64.51157937
37.5562,-119.7602,8/4/2018,65.88763892
37.5971,-119.7405,8/4/2018,65.22680707
37.5703,-119.7231,8/4/2018,73.61285049
37.6003,-119.7144,8/4/2018,69.42034987
37.5986,-119.7277,8/4/2018,78.4355457
37.6097,-119.7162,8/4/2018,79.23501525
37.619,-119.7186,8/4/2018,77.07931811
37.7516,-119.898,8/4/2018,86.66441036
37.7502,-119.9101,8/4/2018,90.10733807
37.7486,-119.9226,8/4/2018,84.46697749
37.7594,-119.913,8/4/2018,73.30441031
37.6729,-119.7106,8/4/2018,90.99936484
37.5317,-119.6826,8/4/2018,86.35083745
37.5411,-119.6842,8/4/2018,68.61967244
37.733,-119.8938,8/4/2018,69.40464158
37.6889,-119.7377,8/4/2018,83.7250509
37.6983,-119.74,8/4/2018,70.62481946
37.5301,-119.6956,8/4/2018,74.66355549
37.5814,-119.7112,8/4/2018,73.50877578
37.6239,-119.7578,8/4/2018,67.64523547
37.6606,-119.7331,8/4/2018,74.31444323
37.6416,-119.7309,8/4/2018,71.10172216
37.6591,-119.7457,8/4/2018,63.22476452
37.5719,-119.7097,8/4/2018,66.47276207
37.7315,-119.906,8/4/2018,61.30901507
37.5332,-119.6698,8/4/2018,64.37663678
37.6253,-119.7462,8/4/2018,73.13101167
37.6874,-119.7505,8/4/2018,68.98792705
37.7467,-119.8597,8/4/2018,67.07338457
37.6686,-119.7467,8/4/2018,82.37142414
37.6701,-119.7343,8/4/2018,92.78970379
37.5395,-119.6972,8/4/2018,82.00437651
37.6511,-119.732,8/4/2018,68.17879333
37.7568,-119.9203,8/4/2018,83.3760397
37.7523,-119.899,8/4/2018,76.90224645
37.6545,-119.7003,8/4/2018,74.11876626
37.6582,-119.7183,8/4/2018,73.16142099
37.6665,-119.6974,8/4/2018,82.63736347
37.6474,-119.6972,8/4/2018,62.1533107
37.6515,-119.7165,8/4/2018,68.76047718
37.6595,-119.6947,8/4/2018,76.31584896
37.6633,-119.7125,8/4/2018,83.54803931
37.675,-119.7083,8/4/2018,94.28976537
37.6714,-119.6913,8/4/2018,75.59805534
37.67,-119.7143,8/4/2018,92.54838253
37.1909,-119.2619,8/4/2018,60.66750497
37.1895,-119.2674,8/4/2018,62.28714328
37.5404,-119.7208,8/4/2018,62.81199324
37.5308,-119.6743,8/4/2018,64.64303739
37.5353,-119.6964,8/4/2018,65.75877874
37.6946,-119.7417,8/4/2018,70.74217131
37.6734,-119.7308,8/4/2018,83.66458795
37.667,-119.7301,8/4/2018,88.24665023
37.7563,-119.8578,8/4/2018,65.71891843
37.7641,-119.8354,8/4/2018,66.81095508
37.748,-119.8781,8/4/2018,83.18629229
37.7526,-119.8804,8/4/2018,67.41730618
37.7648,-119.8387,8/4/2018,63.63794593
37.753,-119.8721,8/4/2018,66.13512351
37.5331,-119.7103,8/4/2018,64.01009267
37.6993,-119.7592,8/4/2018,72.8936774
37.6241,-119.7315,8/4/2018,66.6572358
37.7005,-119.7531,8/4/2018,73.46936524
37.669,-119.7183,8/4/2018,65.89580746
37.6098,-119.7384,8/4/2018,65.34206687
37.7548,-119.9143,8/4/2018,78.65045961
37.755,-119.9072,8/4/2018,76.40932339
37.757,-119.9492,8/4/2018,72.93991393
37.6677,-119.7255,8/4/2018,65.29559054
37.697,-119.7259,8/4/2018,66.00460932
37.5495,-119.7386,8/4/2018,75.52094083
37.535,-119.7405,8/4/2018,62.91257341
37.7569,-119.9402,8/4/2018,79.48297549
37.7141,-120.1138,8/4/2018,69.56326325
37.7032,-120.112,8/4/2018,87.02335726
37.7468,-119.8919,8/4/2018,100.5542148
37.6181,-119.7064,8/4/2018,68.12852435
37.7451,-119.909,8/4/2018,122.7410796
37.7434,-119.9273,8/4/2018,97.07048247
37.7416,-119.9451,8/4/2018,118.7329895
37.7542,-119.9307,8/4/2018,76.29651918
37.7525,-119.9474,8/4/2018,63.11649517
37.6623,-119.7157,8/4/2018,96.13521633
37.6638,-119.7005,8/4/2018,78.65528422
37.6511,-119.715,8/4/2018,75.14111301
37.6527,-119.6985,8/4/2018,96.06232846
37.6274,-119.7273,8/4/2018,84.59098519
37.6047,-119.7136,8/4/2018,98.21572254
37.6062,-119.6976,8/4/2018,63.41504851
37.6134,-119.757,8/4/2018,88.67307009
37.615,-119.7394,8/4/2018,108.3019561
37.6108,-119.767,8/4/2018,75.01931638
37.6125,-119.7497,8/4/2018,104.4088134
37.59,-119.7494,8/4/2018,70.41044405
37.5451,-119.7473,8/4/2018,84.87831931
37.5341,-119.7453,8/4/2018,104.4001195
37.5357,-119.728,8/4/2018,117.4933295
37.523,-119.7432,8/4/2018,66.67050791
37.5246,-119.7262,8/4/2018,85.44831778
37.5331,-119.7547,8/4/2018,65.95637719
37.5345,-119.7404,8/4/2018,120.1142274
37.5364,-119.7215,8/4/2018,119.2519964
37.5235,-119.7383,8/4/2018,77.81427714
37.5253,-119.72,8/4/2018,88.93797979
37.5469,-119.7288,8/4/2018,110.3388576
37.5692,-119.7307,8/4/2018,71.3209867
37.5803,-119.7323,8/4/2018,71.16422764
37.5916,-119.7327,8/4/2018,77.51956074
37.6029,-119.732,8/4/2018,73.60477911
37.6158,-119.7158,8/4/2018,93.64890779
37.6142,-119.7323,8/4/2018,113.2011242
37.6166,-119.7225,8/4/2018,96.84300516
37.7358,-119.8899,8/4/2018,102.7720148
37.6249,-119.7373,8/4/2018,102.0082113
37.5936,-119.7121,8/4/2018,91.03441298
37.5264,-119.706,8/4/2018,77.03919305
37.6591,-119.7495,8/4/2018,67.72518371
37.5712,-119.7102,8/4/2018,97.17755425
37.6786,-119.7823,8/4/2018,74.67382326
37.5824,-119.7112,8/4/2018,77.23511019
37.7342,-119.907,8/4/2018,95.6812598
37.5385,-119.7007,8/4/2018,94.38002579
37.6258,-119.7443,8/4/2018,85.99516689
37.7037,-119.7552,8/4/2018,70.7853215
37.6721,-119.7319,8/4/2018,76.53293784
37.6817,-119.7491,8/4/2018,65.27638182
37.7031,-119.7605,8/4/2018,73.24791917
37.5951,-119.6962,8/4/2018,71.44575572
37.6705,-119.7486,8/4/2018,77.49060317
37.6944,-119.735,8/4/2018,90.45484136
37.7324,-119.9247,8/4/2018,84.38057738
37.6495,-119.7319,8/4/2018,66.57691776
37.6608,-119.7318,8/4/2018,90.02450379
37.6911,-119.7693,8/4/2018,74.60620904
37.6244,-119.7602,8/4/2018,67.31752985
37.5292,-119.6804,8/4/2018,67.02614535
37.702,-119.7728,8/4/2018,71.54356939
37.5273,-119.6996,8/4/2018,71.83050937
37.6802,-119.7649,8/4/2018,72.47105913
37.6233,-119.7535,8/4/2018,74.35207989
37.7014,-119.7786,8/4/2018,64.05139902
37.5376,-119.7071,8/4/2018,119.2008727
37.542,-119.6818,8/5/2018,65.76449543
37.6914,-119.7607,8/5/2018,65.42400515
37.7381,-119.9036,8/5/2018,69.27229418
37.5676,-119.6954,8/5/2018,75.14523452
37.7288,-119.9412,8/5/2018,72.7810327
37.5823,-119.7023,8/5/2018,70.5576247
37.6668,-119.7433,8/5/2018,71.86353415
37.5527,-119.6892,8/5/2018,82.62228456
37.6963,-119.7565,8/5/2018,73.22447606
37.5574,-119.6857,8/5/2018,78.16487118
37.5723,-119.6918,8/5/2018,70.76801133
37.5344,-119.7128,8/5/2018,71.31395124
37.7483,-119.9114,8/5/2018,64.09772776
37.7386,-119.9499,8/5/2018,63.50409352
37.622,-119.7254,8/5/2018,67.96870731
37.597,-119.7091,8/5/2018,70.63092033
37.7013,-119.7214,8/5/2018,72.65331657
37.5595,-119.728,8/5/2018,79.33405234
37.5448,-119.7208,8/5/2018,81.34156069
37.7163,-119.7271,8/5/2018,70.48880351
37.7055,-119.7192,8/5/2018,76.58889147
37.678,-119.6978,8/5/2018,70.1402298
37.564,-119.7262,8/5/2018,77.06222009
37.5493,-119.7191,8/5/2018,86.06264366
37.5299,-119.7148,8/5/2018,62.50706744
37.6997,-119.7243,8/5/2018,65.71547344
37.7115,-119.7219,8/5/2018,91.44427185
37.5431,-119.7305,8/5/2018,68.43401472
37.6079,-119.7009,8/5/2018,74.34140756
37.6615,-119.701,8/5/2018,64.26430869
37.5961,-119.703,8/5/2018,78.23337559
37.6217,-119.72,8/5/2018,68.64000289
37.6689,-119.709,8/5/2018,88.54786944
37.6714,-119.6764,8/5/2018,80.73326917
37.61,-119.7244,8/5/2018,76.48250354
37.7406,-119.9135,8/5/2018,73.81853802
37.6734,-119.6998,8/5/2018,122.0799702
37.6666,-119.6843,8/5/2018,77.48649053
37.7424,-119.9332,8/5/2018,61.62472736
37.6758,-119.7272,8/5/2018,83.54799655
37.6855,-119.7006,8/5/2018,71.86292486
37.7133,-119.742,8/5/2018,67.34263068
37.5381,-119.6747,8/5/2018,70.77854309
37.5602,-119.7064,8/5/2018,99.86842668
37.5399,-119.6943,8/5/2018,67.19402696
37.5499,-119.6724,8/5/2018,70.77441943
37.5535,-119.7119,8/5/2018,91.41536819
37.5585,-119.6862,8/5/2018,78.47127293
37.5655,-119.7114,8/5/2018,85.73625936
37.5415,-119.7126,8/5/2018,70.32015716
37.5723,-119.7063,8/5/2018,69.51623525
37.5518,-119.6933,8/5/2018,92.93934302
37.5165,-119.6705,8/5/2018,61.13745126
37.7313,-119.9218,8/5/2018,106.8561514
37.5564,-119.6892,8/5/2018,77.70653156
37.5457,-119.68,8/5/2018,106.6780587
37.5956,-119.7031,8/5/2018,69.68145981
37.5493,-119.7029,8/5/2018,99.29192332
37.5404,-119.7051,8/5/2018,109.0502366
37.5368,-119.6823,8/5/2018,93.81111992
37.5475,-119.6914,8/5/2018,102.3081397
37.56,-119.7122,8/5/2018,86.17589349
37.5386,-119.6937,8/5/2018,103.9855062
37.5689,-119.7098,8/5/2018,71.12960801
37.535,-119.6709,8/5/2018,66.90106441
37.7331,-119.9332,8/5/2018,75.73767189
37.7296,-119.9106,8/5/2018,77.09544619
37.7682,-119.8604,8/5/2018,64.88141609
37.5937,-119.7504,8/5/2018,90.52249535
37.6009,-119.7371,8/5/2018,75.36606101
37.6026,-119.7481,8/5/2018,63.27204453
37.608,-119.7233,8/5/2018,94.27382833
37.6804,-119.7124,8/5/2018,100.2138398
37.5618,-119.7235,8/5/2018,78.51645563
37.5511,-119.7144,8/5/2018,93.74630445
37.5422,-119.7167,8/5/2018,70.22333354
37.6732,-119.7257,8/5/2018,99.12005857
37.6098,-119.7346,8/5/2018,70.00721994
37.6715,-119.7147,8/5/2018,104.4474132
37.7402,-119.9197,8/5/2018,62.86873483
37.6681,-119.6928,8/5/2018,69.85546193
37.6698,-119.7038,8/5/2018,90.05515784
37.6592,-119.6948,8/5/2018,62.8857565
37.5361,-119.737,8/5/2018,79.75010239
37.5343,-119.7255,8/5/2018,71.91454404
37.5272,-119.7391,8/5/2018,60.55621189
37.6152,-119.7101,8/5/2018,67.3545023
37.6063,-119.7121,8/5/2018,89.92624924
37.7107,-119.7282,8/5/2018,63.77678575
37.592,-119.7395,8/5/2018,75.52739436
37.6187,-119.7326,8/5/2018,67.38866063
37.617,-119.7213,8/5/2018,89.28532623
37.6787,-119.7015,8/5/2018,110.8088196
37.5992,-119.7258,8/5/2018,66.94902071
37.5974,-119.7142,8/5/2018,88.80820572
37.602,-119.713,8/5/2018,72.73104019
37.6088,-119.7442,8/5/2018,65.54305824
37.67,-119.711,8/5/2018,86.29090419
37.56,-119.7198,8/5/2018,68.13248325
37.5477,-119.7146,8/5/2018,75.46069159
37.5971,-119.7357,8/5/2018,73.25380379
37.613,-119.7252,8/5/2018,67.93719743
37.6146,-119.7174,8/5/2018,66.73992505
37.5415,-119.6856,8/5/2018,83.85605185
37.5494,-119.7116,8/5/2018,75.68747791
37.5352,-119.71,8/5/2018,78.33995785
37.6639,-119.739,8/5/2018,67.0796369
37.5398,-119.6891,8/5/2018,86.9593578
37.5369,-119.707,8/5/2018,83.81240519
37.7293,-119.9295,8/5/2018,91.93754038
37.7281,-119.926,8/6/2018,80.93240511
37.6735,-119.7331,8/6/2018,65.45242091
37.5658,-119.7126,8/6/2018,71.81157683
37.5411,-119.6896,8/6/2018,97.16064037
37.55,-119.6917,8/6/2018,71.48815378
37.7265,-119.9372,8/6/2018,68.47304058
37.7298,-119.9148,8/6/2018,61.73018552
37.7107,-119.7303,8/6/2018,71.15661328
37.7159,-119.9464,8/6/2018,75.33980141
37.5484,-119.7028,8/6/2018,86.67038206
37.7176,-119.9351,8/6/2018,83.89412047
37.5428,-119.6785,8/6/2018,72.88835582
37.594,-119.7079,8/6/2018,64.96706102
37.5395,-119.7007,8/6/2018,99.58790855
37.6029,-119.71,8/6/2018,69.45885323
37.6522,-119.6864,8/6/2018,89.41362556
37.5467,-119.7139,8/6/2018,89.87808924
37.5556,-119.716,8/6/2018,87.53055446
36.6644,-119.3106,8/6/2018,71.62705524
36.666,-119.2995,8/6/2018,70.1878798
37.5641,-119.7238,8/6/2018,75.25763198
37.7123,-119.7191,8/6/2018,64.59473755
37.6012,-119.7212,8/6/2018,83.37531663
37.6101,-119.7234,8/6/2018,81.65462016
37.619,-119.7254,8/6/2018,70.45957276
37.6752,-119.7218,8/6/2018,88.47496961
37.6769,-119.7105,8/6/2018,109.8154108
37.6785,-119.6992,8/6/2018,91.45920388
37.5346,-119.7339,8/6/2018,78.1965978
37.6173,-119.7366,8/6/2018,69.61965997
37.6052,-119.757,8/6/2018,78.35799699
37.6068,-119.7458,8/6/2018,71.21575927
37.6085,-119.7346,8/6/2018,76.9304711
37.598,-119.7435,8/6/2018,63.49218143
37.5538,-119.7032,8/6/2018,71.87758084
37.5412,-119.6912,8/6/2018,76.58154628
37.7206,-119.942,8/6/2018,63.78161459
37.7181,-119.9282,8/6/2018,64.22903222
37.5385,-119.6765,8/6/2018,67.38822377
37.611,-119.7372,8/6/2018,70.8197785
37.6083,-119.7156,8/6/2018,77.42922574
37.6107,-119.7293,8/6/2018,81.02313213
37.6084,-119.7232,8/6/2018,88.82373075
37.6185,-119.7215,8/6/2018,68.93508291
37.537,-119.7256,8/6/2018,61.93287586
37.6859,-119.6907,8/6/2018,63.54803883
37.6883,-119.7038,8/6/2018,75.0415985
37.6807,-119.7195,8/6/2018,77.15692929
37.6784,-119.7072,8/6/2018,88.706109
37.7119,-119.7193,8/6/2018,60.96335201
37.5565,-119.7181,8/6/2018,71.19779443
37.6539,-119.6867,8/6/2018,73.88592948
37.6514,-119.673,8/6/2018,60.49180203
37.6059,-119.7097,8/6/2018,66.87561781
37.5664,-119.7147,8/6/2018,73.34882936
37.6212,-119.7358,8/6/2018,60.24502075
37.682,-119.7265,8/6/2018,65.50351326
37.6114,-119.7544,8/6/2018,59.59368798
37.6747,-119.6976,8/6/2018,65.84912741
37.7058,-119.9314,8/6/2018,62.29951972
37.7147,-119.9226,8/6/2018,61.81924969
37.6688,-119.7283,8/6/2018,69.28432067
37.5633,-119.7216,8/6/2018,70.54597202
37.5318,-119.7427,8/6/2018,62.96615667
37.6797,-119.7175,8/6/2018,84.83682644
37.5538,-119.7201,8/6/2018,72.6106149
37.6703,-119.7163,8/6/2018,83.50023379
37.5333,-119.7303,8/6/2018,65.6716236
37.6811,-119.7059,8/6/2018,75.02973291
37.6142,-119.7352,8/6/2018,77.02268167
37.5382,-119.6905,8/6/2018,64.24408579
37.7088,-119.9511,8/6/2018,72.07312046
37.7103,-119.9389,8/6/2018,99.905783
37.6784,-119.729,8/6/2018,67.06907286
35.9909,-119.9966,8/7/2018,62.88581712
35.9924,-120.004,8/7/2018,64.33729862
37.6838,-119.7157,8/7/2018,83.37472816
37.6818,-119.7196,8/7/2018,81.116344
37.6821,-119.7446,8/7/2018,69.69058285
37.6804,-119.7479,8/7/2018,62.68150512
37.7307,-119.7217,8/7/2018,62.9100347
37.7287,-119.6975,8/7/2018,63.38297764
37.6849,-119.7011,8/7/2018,63.74536216
37.6856,-119.7256,8/7/2018,87.62472596
37.6838,-119.7123,8/7/2018,105.5504769
37.6763,-119.727,8/7/2018,77.03246716
37.6746,-119.714,8/7/2018,77.23672175
37.7133,-119.7198,8/7/2018,64.10416541
37.6781,-119.7151,8/8/2018,78.05495461
37.6876,-119.719,8/8/2018,76.97922883
37.6755,-119.7303,8/8/2018,61.82552033
37.6797,-119.7033,8/8/2018,60.4962335
37.6814,-119.7143,8/8/2018,86.037842
37.6831,-119.7251,8/8/2018,70.74153601
37.6886,-119.701,8/8/2018,70.21928708
37.6904,-119.712,8/8/2018,93.09417937
37.7189,-119.7166,8/8/2018,69.38280745
37.6797,-119.6995,8/8/2018,64.81166564
37.6841,-119.719,8/8/2018,80.91785539
37.6777,-119.7181,8/8/2018,95.17550137
37.6903,-119.6974,8/9/2018,63.11821168
37.6888,-119.7157,8/9/2018,85.20565502
37.6872,-119.7361,8/9/2018,64.97426646
37.6868,-119.7089,8/9/2018,73.99753291
37.6896,-119.7244,8/9/2018,71.63769169
37.6826,-119.7161,8/9/2018,69.53061073
37.6822,-119.7225,8/9/2018,69.14167066
37.681,-119.7443,8/9/2018,64.21701565
37.6958,-119.7235,8/10/2018,66.04008765
37.6895,-119.6946,8/10/2018,69.9886459
37.6847,-119.7184,8/10/2018,78.03478661
37.701,-119.6977,8/10/2018,62.75003521
37.6848,-119.6942,8/10/2018,64.51809493
37.6975,-119.7183,8/10/2018,87.72161102
37.6957,-119.7049,8/10/2018,124.8787144
37.6882,-119.72,8/10/2018,71.71422487
37.6865,-119.7068,8/10/2018,91.10633687
38.3216,-119.7345,8/10/2018,84.16734975
37.6856,-119.7172,8/10/2018,79.96897347
37.6936,-119.6996,8/10/2018,66.49630549
37.6964,-119.7137,8/10/2018,88.65811269
37.6948,-119.7198,8/10/2018,80.07635786
37.6853,-119.716,8/10/2018,88.33618359
37.6817,-119.7234,8/10/2018,80.72951184
37.6844,-119.708,8/10/2018,85.26401365
38.3314,-119.7316,8/10/2018,80.81355618
38.3192,-119.7446,8/10/2018,89.22769479
37.6978,-119.7132,8/11/2018,75.79660504
37.7063,-119.6895,8/11/2018,67.37463172
37.6897,-119.7224,8/11/2018,65.7991437
37.7109,-119.7095,8/11/2018,82.14749283
37.6984,-119.699,8/11/2018,63.97825632
37.7027,-119.7185,8/11/2018,66.24103278
37.7108,-119.6924,8/11/2018,75.03057943
37.7157,-119.7146,8/11/2018,75.59285409
37.6917,-119.7112,8/12/2018,59.90075684
37.6949,-119.7032,8/12/2018,58.97815905
37.696,-119.7145,8/12/2018,77.29998195
37.6913,-119.7213,8/12/2018,63.14194906
37.6957,-119.7223,8/13/2018,65.49001907
37.7062,-119.7132,8/13/2018,71.75778099
37.7047,-119.7243,8/13/2018,70.46837725
37.7104,-119.7152,8/13/2018,65.75697486
37.7108,-119.7348,8/13/2018,60.3612829
37.7033,-119.7321,8/13/2018,68.22697542
37.7049,-119.7172,8/13/2018,81.91732529
38.3462,-119.7255,8/19/2018,66.51675263
37.1826,-119.4272,8/28/2018,69.76774957
37.1842,-119.4433,8/28/2018,62.78977383
37.0747,-120.3218,8/29/2018,59.85480737
36.2443,-120.1769,8/30/2018,67.69449192
36.5702,-119.495,8/30/2018,61.77142122
36.7298,-120.0243,8/30/2018,60.67237604
36.7227,-119.5289,8/30/2018,63.81182035
36.6295,-119.591,8/30/2018,62.12387523
36.6155,-119.5859,8/30/2018,62.13131321
36.6281,-119.5833,8/30/2018,63.61380263
36.7211,-119.5241,8/30/2018,62.57272282
36.5568,-119.5529,8/30/2018,64.35430293
36.5651,-119.5266,8/30/2018,71.2590603
36.5639,-119.5219,8/30/2018,69.40624475
37.1786,-120.4398,8/31/2018,58.86432065
36.3462,-119.1167,8/31/2018,65.17946602
36.356,-119.1078,8/31/2018,62.96097462
36.3372,-119.0798,8/31/2018,68.33060018
36.463,-120.3415,8/31/2018,62.52332206
36.5398,-119.4497,8/31/2018,62.35560308
36.4596,-120.353,8/31/2018,63.44226583
36.5383,-119.4609,8/31/2018,60.85520922
36.3383,-119.0987,8/31/2018,74.71397439
36.3477,-119.0957,8/31/2018,65.99299222
36.7496,-119.5929,8/31/2018,70.65142545
36.8754,-120.1499,8/31/2018,75.97699662
36.5618,-119.5059,9/1/2018,82.71208623
36.5521,-119.5076,9/1/2018,64.98676128
36.5299,-119.4056,9/1/2018,64.32051177
36.5283,-119.3927,9/1/2018,61.08666476
36.893,-120.0782,9/2/2018,61.12675652
36.5881,-119.5776,9/2/2018,70.02585602
36.5893,-119.5719,9/2/2018,67.58040246
36.5942,-119.5942,9/2/2018,62.3352932
36.6115,-119.4925,9/2/2018,65.25168043
36.5819,-119.5779,9/2/2018,66.28493444
36.6046,-119.4966,9/2/2018,64.30376602
36.536,-119.4745,9/6/2018,77.28386558
36.5342,-119.4631,9/6/2018,62.54804766
36.5523,-119.4997,9/8/2018,61.0028551
36.6049,-119.5006,9/9/2018,60.13002348
36.6024,-119.4974,9/9/2018,61.98727539
36.3541,-119.106,9/11/2018,59.64751188
36.3437,-119.0942,9/11/2018,64.18065563
36.3501,-119.0866,9/11/2018,63.55354253
36.5062,-119.4412,9/11/2018,60.28340499
36.507,-119.4541,9/11/2018,62.08677453
36.6286,-119.3272,9/11/2018,60.62095548
36.3478,-119.1082,9/11/2018,60.64191753
36.3501,-119.095,9/11/2018,62.63922099
36.4282,-119.2228,9/12/2018,73.33228524
36.4263,-119.1998,9/12/2018,65.40994608
36.2817,-119.1553,9/12/2018,62.26527385
36.3528,-119.1009,9/12/2018,59.53284669
36.2801,-119.1616,9/12/2018,64.70461835
36.4985,-119.4451,9/12/2018,63.55146721
36.4987,-119.4511,9/12/2018,60.07829897
36.4863,-119.5892,9/13/2018,68.99045535
36.4885,-119.6018,9/13/2018,69.42736456
36.498,-119.5993,9/13/2018,64.17208262
36.4958,-119.5867,9/13/2018,69.90813911
36.5486,-119.5266,9/13/2018,69.84081073
